Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Japan,2015,Rural,Both Sexes,61,Census - de jure - complete tabulation,"Final figure, complete",2017,160942,1
Japan,2015,Rural,Both Sexes,62,Census - de jure - complete tabulation,"Final figure, complete",2017,171766,1
Japan,2015,Rural,Both Sexes,63,Census - de jure - complete tabulation,"Final figure, complete",2017,179584,1
Japan,2015,Rural,Both Sexes,64,Census - de jure - complete tabulation,"Final figure, complete",2017,188794,1
Japan,2015,Rural,Both Sexes,65,Census - de jure - complete tabulation,"Final figure, complete",2017,198583,1
Japan,2015,Rural,Both Sexes,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2017,923954,1
Japan,2015,Rural,Both Sexes,66,Census - de jure - complete tabulation,"Final figure, complete",2017,211382,1
Japan,2015,Rural,Both Sexes,67,Census - de jure - complete tabulation,"Final figure, complete",2017,206750,1
Japan,2015,Rural,Both Sexes,68,Census - de jure - complete tabulation,"Final figure, complete",2017,190154,1
Japan,2015,Rural,Both Sexes,69,Census - de jure - complete tabulation,"Final figure, complete",2017,117085,1
Japan,2015,Rural,Both Sexes,70,Census - de jure - complete tabulation,"Final figure, complete",2017,124698,1
Japan,2015,Rural,Both Sexes,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2017,712721,1
Japan,2015,Rural,Both Sexes,71,Census - de jure - complete tabulation,"Final figure, complete",2017,150802,1
Japan,2015,Rural,Both Sexes,72,Census - de jure - complete tabulation,"Final figure, complete",2017,145325,1
Japan,2015,Rural,Both Sexes,73,Census - de jure - complete tabulation,"Final figure, complete",2017,148566,1
Japan,2015,Rural,Both Sexes,74,Census - de jure - complete tabulation,"Final figure, complete",2017,143330,1
Japan,2015,Rural,Both Sexes,75,Census - de jure - complete tabulation,"Final figure, complete",2017,132451,1
Japan,2015,Rural,Both Sexes,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2017,622045,1
Japan,2015,Rural,Both Sexes,76,Census - de jure - complete tabulation,"Final figure, complete",2017,116079,1
Japan,2015,Rural,Both Sexes,77,Census - de jure - complete tabulation,"Final figure, complete",2017,124766,1
Japan,2015,Rural,Both Sexes,78,Census - de jure - complete tabulation,"Final figure, complete",2017,125319,1
Japan,2015,Rural,Both Sexes,79,Census - de jure - complete tabulation,"Final figure, complete",2017,123430,1
Japan,2015,Rural,Both Sexes,80,Census - de jure - complete tabulation,"Final figure, complete",2017,117542,1
Japan,2015,Rural,Both Sexes,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",2017,535580,1
Japan,2015,Rural,Both Sexes,81,Census - de jure - complete tabulation,"Final figure, complete",2017,111049,1
Japan,2015,Rural,Both Sexes,82,Census - de jure - complete tabulation,"Final figure, complete",2017,107999,1
Japan,2015,Rural,Both Sexes,83,Census - de jure - complete tabulation,"Final figure, complete",2017,103034,1
Japan,2015,Rural,Both Sexes,84,Census - de jure - complete tabulation,"Final figure, complete",2017,95956,1
Japan,2015,Rural,Both Sexes,85,Census - de jure - complete tabulation,"Final figure, complete",2017,88212,1
Japan,2015,Rural,Both Sexes,85 - 89,Census - de jure - complete tabulation,"Final figure, complete",2017,367933,1
Japan,2015,Rural,Both Sexes,86,Census - de jure - complete tabulation,"Final figure, complete",2017,81315,1
Japan,2015,Rural,Both Sexes,87,Census - de jure - complete tabulation,"Final figure, complete",2017,73922,1
Japan,2015,Rural,Both Sexes,88,Census - de jure - complete tabulation,"Final figure, complete",2017,66026,1
Japan,2015,Rural,Both Sexes,89,Census - de jure - complete tabulation,"Final figure, complete",2017,58458,1
Japan,2015,Rural,Both Sexes,90,Census - de jure - complete tabulation,"Final figure, complete",2017,48995,1
Japan,2015,Rural,Both Sexes,90 - 94,Census - de jure - complete tabulation,"Final figure, complete",2017,165906,1
Japan,2015,Rural,Both Sexes,91,Census - de jure - complete tabulation,"Final figure, complete",2017,39889,1
Japan,2015,Rural,Both Sexes,92,Census - de jure - complete tabulation,"Final figure, complete",2017,32118,1
Japan,2015,Rural,Both Sexes,93,Census - de jure - complete tabulation,"Final figure, complete",2017,25158,1
Japan,2015,Rural,Both Sexes,94,Census - de jure - complete tabulation,"Final figure, complete",2017,19746,1
Japan,2015,Rural,Both Sexes,95,Census - de jure - complete tabulation,"Final figure, complete",2017,16153,1
Japan,2015,Rural,Both Sexes,95 - 99,Census - de jure - complete tabulation,"Final figure, complete",2017,44506,1
Japan,2015,Rural,Both Sexes,96,Census - de jure - complete tabulation,"Final figure, complete",2017,9926,1
Japan,2015,Rural,Both Sexes,97,Census - de jure - complete tabulation,"Final figure, complete",2017,8149,1
Japan,2015,Rural,Both Sexes,98,Census - de jure - complete tabulation,"Final figure, complete",2017,5932,1
Japan,2015,Rural,Both Sexes,99,Census - de jure - complete tabulation,"Final figure, complete",2017,4346,1
Japan,2015,Rural,Both Sexes,100 +,Census - de jure - complete tabulation,"Final figure, complete",2017,7732,1
Japan,2015,Rural,Both Sexes,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2017,37048,1
Japan,2015,Rural,Male,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,5309589,1
Japan,2015,Rural,Male,0,Census - de jure - complete tabulation,"Final figure, complete",2017,37525,1
Japan,2015,Rural,Male,0 - 4,Census - de jure - complete tabulation,"Final figure, complete",2017,206276,1
Japan,2015,Rural,Male,1,Census - de jure - complete tabulation,"Final figure, complete",2017,39462,1
Japan,2015,Rural,Male,2,Census - de jure - complete tabulation,"Final figure, complete",2017,41673,1
Japan,2015,Rural,Male,3,Census - de jure - complete tabulation,"Final figure, complete",2017,43013,1
Japan,2015,Rural,Male,4,Census - de jure - complete tabulation,"Final figure, complete",2017,44603,1
Japan,2015,Rural,Male,5,Census - de jure - complete tabulation,"Final figure, complete",2017,45458,1
Japan,2015,Rural,Male,9-May,Census - de jure - complete tabulation,"Final figure, complete",2017,234488,1
Japan,2015,Rural,Male,6,Census - de jure - complete tabulation,"Final figure, complete",2017,46121,1
Japan,2015,Rural,Male,7,Census - de jure - complete tabulation,"Final figure, complete",2017,47395,1
Japan,2015,Rural,Male,8,Census - de jure - complete tabulation,"Final figure, complete",2017,47719,1
Japan,2015,Rural,Male,9,Census - de jure - complete tabulation,"Final figure, complete",2017,47795,1
Japan,2015,Rural,Male,10,Census - de jure - complete tabulation,"Final figure, complete",2017,48017,1
Japan,2015,Rural,Male,14-Oct,Census - de jure - complete tabulation,"Final figure, complete",2017,256863,1
Japan,2015,Rural,Male,11,Census - de jure - complete tabulation,"Final figure, complete",2017,50193,1
Japan,2015,Rural,Male,12,Census - de jure - complete tabulation,"Final figure, complete",2017,51309,1
Japan,2015,Rural,Male,13,Census - de jure - complete tabulation,"Final figure, complete",2017,53287,1
Japan,2015,Rural,Male,14,Census - de jure - complete tabulation,"Final figure, complete",2017,54057,1
Japan,2015,Rural,Male,15,Census - de jure - complete tabulation,"Final figure, complete",2017,54931,1
Japan,2015,Rural,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",2017,256109,1
Japan,2015,Rural,Male,16,Census - de jure - complete tabulation,"Final figure, complete",2017,54339,1
Japan,2015,Rural,Male,17,Census - de jure - complete tabulation,"Final figure, complete",2017,55154,1
Japan,2015,Rural,Male,18,Census - de jure - complete tabulation,"Final figure, complete",2017,49404,1
Japan,2015,Rural,Male,19,Census - de jure - complete tabulation,"Final figure, complete",2017,42281,1
Japan,2015,Rural,Male,20,Census - de jure - complete tabulation,"Final figure, complete",2017,42158,1
Japan,2015,Rural,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",2017,212096,1
Japan,2015,Rural,Male,21,Census - de jure - complete tabulation,"Final figure, complete",2017,41423,1
Japan,2015,Rural,Male,22,Census - de jure - complete tabulation,"Final figure, complete",2017,41637,1
Japan,2015,Rural,Male,23,Census - de jure - complete tabulation,"Final figure, complete",2017,43118,1
Japan,2015,Rural,Male,24,Census - de jure - complete tabulation,"Final figure, complete",2017,43760,1
Japan,2015,Rural,Male,25,Census - de jure - complete tabulation,"Final figure, complete",2017,44690,1
Japan,2015,Rural,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",2017,239632,1
Japan,2015,Rural,Male,26,Census - de jure - complete tabulation,"Final figure, complete",2017,46518,1
Japan,2015,Rural,Male,27,Census - de jure - complete tabulation,"Final figure, complete",2017,48137,1
Japan,2015,Rural,Male,28,Census - de jure - complete tabulation,"Final figure, complete",2017,49332,1
Japan,2015,Rural,Male,29,Census - de jure - complete tabulation,"Final figure, complete",2017,50955,1
Japan,2015,Rural,Male,30,Census - de jure - complete tabulation,"Final figure, complete",2017,52781,1
Japan,2015,Rural,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",2017,277555,1
Japan,2015,Rural,Male,31,Census - de jure - complete tabulation,"Final figure, complete",2017,54548,1
Japan,2015,Rural,Male,32,Census - de jure - complete tabulation,"Final figure, complete",2017,55729,1
Japan,2015,Rural,Male,33,Census - de jure - complete tabulation,"Final figure, complete",2017,56746,1
Japan,2015,Rural,Male,34,Census - de jure - complete tabulation,"Final figure, complete",2017,57751,1
Japan,2015,Rural,Male,35,Census - de jure - complete tabulation,"Final figure, complete",2017,60578,1
Japan,2015,Rural,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",2017,324826,1
Japan,2015,Rural,Male,36,Census - de jure - complete tabulation,"Final figure, complete",2017,62368,1
Japan,2015,Rural,Male,37,Census - de jure - complete tabulation,"Final figure, complete",2017,64922,1
Japan,2015,Rural,Male,38,Census - de jure - complete tabulation,"Final figure, complete",2017,66978,1
Japan,2015,Rural,Male,39,Census - de jure - complete tabulation,"Final figure, complete",2017,69980,1
Japan,2015,Rural,Male,40,Census - de jure - complete tabulation,"Final figure, complete",2017,72682,1
Japan,2015,Rural,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",2017,373056,1
Japan,2015,Rural,Male,41,Census - de jure - complete tabulation,"Final figure, complete",2017,76808,1
Japan,2015,Rural,Male,42,Census - de jure - complete tabulation,"Final figure, complete",2017,76243,1
Japan,2015,Rural,Male,43,Census - de jure - complete tabulation,"Final figure, complete",2017,75173,1
Japan,2015,Rural,Male,44,Census - de jure - complete tabulation,"Final figure, complete",2017,72150,1
Japan,2015,Rural,Male,45,Census - de jure - complete tabulation,"Final figure, complete",2017,70004,1
Japan,2015,Rural,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2017,328652,1
Japan,2015,Rural,Male,46,Census - de jure - complete tabulation,"Final figure, complete",2017,67982,1
Japan,2015,Rural,Male,47,Census - de jure - complete tabulation,"Final figure, complete",2017,67967,1
Japan,2015,Rural,Male,48,Census - de jure - complete tabulation,"Final figure, complete",2017,68643,1
Japan,2015,Rural,Male,49,Census - de jure - complete tabulation,"Final figure, complete",2017,54056,1
Japan,2015,Rural,Male,50,Census - de jure - complete tabulation,"Final figure, complete",2017,67994,1
Japan,2015,Rural,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2017,332155,1
Japan,2015,Rural,Male,51,Census - de jure - complete tabulation,"Final figure, complete",2017,65914,1
Japan,2015,Rural,Male,52,Census - de jure - complete tabulation,"Final figure, complete",2017,65894,1
Japan,2015,Rural,Male,53,Census - de jure - complete tabulation,"Final figure, complete",2017,65428,1
Japan,2015,Rural,Male,54,Census - de jure - complete tabulation,"Final figure, complete",2017,66925,1
Japan,2015,Rural,Male,55,Census - de jure - complete tabulation,"Final figure, complete",2017,68885,1
Japan,2015,Rural,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",2017,361004,1
Japan,2015,Rural,Male,56,Census - de jure - complete tabulation,"Final figure, complete",2017,72420,1
Japan,2015,Rural,Male,57,Census - de jure - complete tabulation,"Final figure, complete",2017,71785,1
Japan,2015,Rural,Male,58,Census - de jure - complete tabulation,"Final figure, complete",2017,71486,1
Japan,2015,Rural,Male,59,Census - de jure - complete tabulation,"Final figure, complete",2017,76428,1
Japan,2015,Rural,Male,60,Census - de jure - complete tabulation,"Final figure, complete",2017,79680,1
Japan,2015,Rural,Male,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",2017,428976,1
Japan,2015,Rural,Male,61,Census - de jure - complete tabulation,"Final figure, complete",2017,80570,1
Japan,2015,Rural,Male,62,Census - de jure - complete tabulation,"Final figure, complete",2017,85686,1
Japan,2015,Rural,Male,63,Census - de jure - complete tabulation,"Final figure, complete",2017,89234,1
Japan,2015,Rural,Male,64,Census - de jure - complete tabulation,"Final figure, complete",2017,93806,1
Japan,2015,Rural,Male,65,Census - de jure - complete tabulation,"Final figure, complete",2017,98458,1
Japan,2015,Rural,Male,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2017,456649,1
Japan,2015,Rural,Male,66,Census - de jure - complete tabulation,"Final figure, complete",2017,104903,1
Japan,2015,Rural,Male,67,Census - de jure - complete tabulation,"Final figure, complete",2017,102726,1
Japan,2015,Rural,Male,68,Census - de jure - complete tabulation,"Final figure, complete",2017,93907,1
Japan,2015,Rural,Male,69,Census - de jure - complete tabulation,"Final figure, complete",2017,56655,1
Japan,2015,Rural,Male,70,Census - de jure - complete tabulation,"Final figure, complete",2017,59931,1
Japan,2015,Rural,Male,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2017,334961,1
Japan,2015,Rural,Male,71,Census - de jure - complete tabulation,"Final figure, complete",2017,71218,1
Japan,2015,Rural,Male,72,Census - de jure - complete tabulation,"Final figure, complete",2017,68350,1
Japan,2015,Rural,Male,73,Census - de jure - complete tabulation,"Final figure, complete",2017,69252,1
Japan,2015,Rural,Male,74,Census - de jure - complete tabulation,"Final figure, complete",2017,66210,1
Japan,2015,Rural,Male,75,Census - de jure - complete tabulation,"Final figure, complete",2017,60315,1
Japan,2015,Rural,Male,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2017,275765,1
